DIST_CODE,ASSESSMENT SUBJECT,DATA_CATEGORY_GROUP,DATA_CATEGORY,ECDS_REPORTED,BOTH_BOY_EOY_ASSESSED,MATCH_PROFICIENT_BOY,MATCH_PROFICIENT_EOY,ECDS_REPORTED_suppress,BOTH_BOY_EOY_ASSESSED_suppress,MATCH_PROFICIENT_BOY_suppress,MATCH_PROFICIENT_EOY_suppress,ECDS_REPORTED_noisy_pp,BOTH_BOY_EOY_ASSESSED_noisy_pp,MATCH_PROFICIENT_BOY_noisy_pp,MATCH_PROFICIENT_EOY_noisy_pp
071901,Emergent Literacy Reading,Race/Ethnicity,Black or African American,6,4,4,4,NA,NA,NA,NA,4,4,4,2
071901,Emergent Literacy Reading,Race/Ethnicity,Hispanic/Latino,491,413,164,359,491,413,164,359,491,415,166,358
071901,Emergent Literacy Reading,Race/Ethnicity,Other,5,4,3,3,NA,NA,NA,NA,5,2,2,2
071901,Emergent Literacy Reading,Race/Ethnicity,White,13,13,7,13,13,13,NA,13,13,13,8,13
071901,Emergent Literacy Reading,Homeless,Homeless,5,5,2,4,NA,NA,NA,NA,6,4,0,3
071901,Emergent Literacy Reading,In Foster Care,In Foster Care,3,3,1,3,NA,NA,NA,NA,4,4,0,3
071901,Emergent Literacy Writing,Race/Ethnicity,Black or African American,6,3,3,3,NA,NA,NA,NA,6,2,2,2
071901,Emergent Literacy Writing,Race/Ethnicity,Hispanic/Latino,491,339,304,316,491,339,304,316,492,339,303,317
071901,Emergent Literacy Writing,Race/Ethnicity,Other,5,3,3,3,NA,NA,NA,NA,5,1,1,1
071901,Emergent Literacy Writing,Race/Ethnicity,White,13,11,6,7,13,11,NA,NA,13,10,9,7
071901,Emergent Literacy Writing,Homeless,Homeless,5,4,4,4,NA,NA,NA,NA,5,5,2,3
071901,Emergent Literacy Writing,In Foster Care,In Foster Care,3,3,2,2,NA,NA,NA,NA,4,3,1,2
071901,Health and Wellness,Race/Ethnicity,Black or African American,6,4,4,3,NA,NA,NA,NA,7,5,3,2
071901,Health and Wellness,Race/Ethnicity,Hispanic/Latino,491,405,385,368,491,405,385,368,490,405,384,369
071901,Health and Wellness,Race/Ethnicity,Other,5,4,4,4,NA,NA,NA,NA,4,4,4,4
071901,Health and Wellness,Race/Ethnicity,White,13,12,8,8,13,12,NA,NA,14,12,7,8
071901,Health and Wellness,Homeless,Homeless,10,10,10,4,10,10,10,NA,12,11,11,2
071901,Health and Wellness,In Foster Care,In Foster Care,3,3,3,3,NA,NA,NA,NA,1,1,1,1
071901,Language and Communication,Race/Ethnicity,Black or African American,6,4,1,3,NA,NA,NA,NA,4,4,1,1
071901,Language and Communication,Race/Ethnicity,Hispanic/Latino,491,415,196,251,491,415,196,251,492,414,195,253
071901,Language and Communication,Race/Ethnicity,Other,5,4,2,4,NA,NA,NA,NA,6,3,2,3
071901,Language and Communication,Race/Ethnicity,White,13,13,8,7,13,13,NA,NA,13,12,9,8
071901,Language and Communication,Homeless,Homeless,5,5,2,3,NA,NA,NA,NA,5,5,2,4
071901,Language and Communication,In Foster Care,In Foster Care,3,3,2,2,NA,NA,NA,NA,6,3,3,1
071901,Mathematics,Race/Ethnicity,Black or African American,6,4,4,3,NA,NA,NA,NA,7,4,3,4
071901,Mathematics,Race/Ethnicity,Hispanic/Latino,491,411,352,368,491,411,352,368,491,410,349,368
071901,Mathematics,Race/Ethnicity,Other,5,4,4,4,NA,NA,NA,NA,6,4,4,2
071901,Mathematics,Race/Ethnicity,White,13,13,9,13,13,13,NA,13,12,12,9,12
071901,Mathematics,Homeless,Homeless,5,5,4,4,NA,NA,NA,NA,4,4,4,4
071901,Mathematics,In Foster Care,In Foster Care,3,3,3,3,NA,NA,NA,NA,1,1,1,0
071905,Emergent Literacy Reading,Race/Ethnicity,Black or African American,9,5,2,5,NA,NA,NA,NA,12,5,2,5
071905,Emergent Literacy Reading,Race/Ethnicity,Hispanic/Latino,1219,1077,433,1013,1219,1077,433,1013,1218,1078,432,1014
071905,Emergent Literacy Reading,Race/Ethnicity,Other,22,2,1,1,22,NA,NA,NA,23,1,1,1
071905,Emergent Literacy Reading,Race/Ethnicity,White,10,6,3,6,NA,NA,NA,NA,9,5,4,5
071905,Emergent Literacy Reading,Homeless,Homeless,21,10,4,10,21,10,NA,10,21,10,6,10
071905,Emergent Literacy Reading,In Foster Care,In Foster Care,8,8,3,7,NA,NA,NA,NA,7,7,2,7
071905,Emergent Literacy Writing,Race/Ethnicity,Black or African American,9,2,2,2,NA,NA,NA,NA,8,4,3,1
071905,Emergent Literacy Writing,Race/Ethnicity,Hispanic/Latino,1219,1003,943,966,1219,1003,943,966,1218,1000,944,965
071905,Emergent Literacy Writing,Race/Ethnicity,Other,22,3,3,2,22,NA,NA,NA,23,3,2,0
071905,Emergent Literacy Writing,Race/Ethnicity,White,10,5,5,5,NA,NA,NA,NA,10,5,5,5
071905,Emergent Literacy Writing,Homeless,Homeless,21,9,9,9,21,NA,NA,NA,22,9,9,9
071905,Emergent Literacy Writing,In Foster Care,In Foster Care,7,7,7,7,NA,NA,NA,NA,8,6,6,6
071905,Health and Wellness,Race/Ethnicity,Black or African American,9,3,2,2,NA,NA,NA,NA,10,3,2,3
071905,Health and Wellness,Race/Ethnicity,Hispanic/Latino,1219,1013,994,936,1219,1013,994,936,1219,1013,996,936
071905,Health and Wellness,Race/Ethnicity,Other,22,3,3,3,22,NA,NA,NA,21,2,2,2
071905,Health and Wellness,Race/Ethnicity,White,10,5,5,5,NA,NA,NA,NA,9,5,5,5
071905,Health and Wellness,Homeless,Homeless,21,10,10,10,21,10,10,10,22,9,9,9
071905,Health and Wellness,In Foster Care,In Foster Care,7,7,7,6,NA,NA,NA,NA,8,8,7,5
071905,Language and Communication,Race/Ethnicity,Black or African American,9,5,5,5,NA,NA,NA,NA,8,6,4,6
071905,Language and Communication,Race/Ethnicity,Hispanic/Latino,1219,1076,561,922,1219,1076,561,922,1219,1076,562,921
071905,Language and Communication,Race/Ethnicity,Other,22,2,2,2,22,NA,NA,NA,22,4,2,2
071905,Language and Communication,Race/Ethnicity,White,10,6,5,6,NA,NA,NA,NA,8,5,4,5
071905,Language and Communication,Homeless,Homeless,21,10,5,10,21,10,NA,10,20,10,3,10
071905,Language and Communication,In Foster Care,In Foster Care,8,8,4,7,NA,NA,NA,NA,9,8,4,7
071905,Mathematics,Race/Ethnicity,Black or African American,9,5,5,5,NA,NA,NA,NA,9,6,5,4
071905,Mathematics,Race/Ethnicity,Hispanic/Latino,1219,1074,960,1052,1219,1074,960,1052,1220,1075,960,1052
071905,Mathematics,Race/Ethnicity,Other,22,2,2,2,22,NA,NA,NA,23,2,2,2
071905,Mathematics,Race/Ethnicity,White,10,6,4,6,NA,NA,NA,NA,9,4,4,4
071905,Mathematics,Homeless,Homeless,21,10,10,10,21,10,10,10,21,11,9,11
071905,Mathematics,In Foster Care,In Foster Care,8,8,7,8,NA,NA,NA,NA,6,6,6,6
079901,Emergent Literacy Reading,Race/Ethnicity,Black or African American,462,389,298,359,462,389,298,359,463,390,299,358
079901,Emergent Literacy Reading,Race/Ethnicity,Hispanic/Latino,714,610,273,525,714,610,273,525,714,611,271,524
079901,Emergent Literacy Reading,Race/Ethnicity,Other,389,329,241,311,389,329,241,311,390,328,241,312
079901,Emergent Literacy Reading,Race/Ethnicity,White,182,141,85,124,182,141,85,124,182,140,85,123
079901,Emergent Literacy Reading,Homeless,Homeless,24,11,5,11,24,11,NA,11,23,10,6,10
079901,Emergent Literacy Reading,In Foster Care,In Foster Care,9,6,4,5,NA,NA,NA,NA,8,7,4,5
079901,Emergent Literacy Writing,Race/Ethnicity,Black or African American,462,387,371,367,462,387,371,367,464,386,371,367
079901,Emergent Literacy Writing,Race/Ethnicity,Hispanic/Latino,714,608,546,541,714,608,546,541,713,610,546,541
079901,Emergent Literacy Writing,Race/Ethnicity,Other,389,326,306,304,389,326,306,304,388,325,308,304
079901,Emergent Literacy Writing,Race/Ethnicity,White,182,140,130,128,182,140,130,128,180,138,130,130
079901,Emergent Literacy Writing,Homeless,Homeless,24,11,11,11,24,11,11,11,23,10,10,10
079901,Emergent Literacy Writing,In Foster Care,In Foster Care,9,6,6,5,NA,NA,NA,NA,9,6,6,6
079901,Health and Wellness,Race/Ethnicity,Black or African American,462,386,366,355,462,386,366,355,464,385,367,355
079901,Health and Wellness,Race/Ethnicity,Hispanic/Latino,714,608,598,559,714,608,598,559,715,607,597,558
079901,Health and Wellness,Race/Ethnicity,Other,389,325,320,308,389,325,320,308,391,325,320,307
079901,Health and Wellness,Race/Ethnicity,White,182,140,140,129,182,140,140,129,184,139,139,129
079901,Health and Wellness,Homeless,Homeless,24,11,11,11,24,11,11,11,24,11,11,10
079901,Health and Wellness,In Foster Care,In Foster Care,9,6,6,5,NA,NA,NA,NA,10,5,4,3
079901,Language and Communication,Race/Ethnicity,Black or African American,462,389,203,305,462,389,203,305,462,389,202,304
079901,Language and Communication,Race/Ethnicity,Hispanic/Latino,714,609,344,432,714,609,344,432,713,611,346,433
079901,Language and Communication,Race/Ethnicity,Other,389,329,148,234,389,329,148,234,389,329,148,234
079901,Language and Communication,Race/Ethnicity,White,182,141,62,95,182,141,62,95,181,140,62,95
079901,Language and Communication,Homeless,Homeless,24,11,11,11,24,11,11,11,25,13,12,12
079901,Language and Communication,In Foster Care,In Foster Care,9,6,3,4,NA,NA,NA,NA,10,7,4,5
079901,Mathematics,Race/Ethnicity,Black or African American,462,389,355,374,462,389,355,374,462,387,354,378
079901,Mathematics,Race/Ethnicity,Hispanic/Latino,714,608,526,564,714,608,526,564,715,609,528,564
079901,Mathematics,Race/Ethnicity,Other,389,329,298,314,389,329,298,314,389,329,299,314
079901,Mathematics,Race/Ethnicity,White,182,141,120,136,182,141,120,136,181,140,121,137
079901,Mathematics,Homeless,Homeless,24,11,11,11,24,11,11,11,24,10,10,10
079901,Mathematics,In Foster Care,In Foster Care,9,6,6,5,NA,NA,NA,NA,9,9,5,4
079907,Emergent Literacy Reading,Race/Ethnicity,Black or African American,680,524,355,462,680,524,355,462,679,524,355,461
079907,Emergent Literacy Reading,Race/Ethnicity,Hispanic/Latino,738,605,206,518,738,605,206,518,738,605,206,517
079907,Emergent Literacy Reading,Race/Ethnicity,Other,772,649,466,611,772,649,466,611,773,649,466,612
079907,Emergent Literacy Reading,Race/Ethnicity,White,175,141,82,130,175,141,82,130,175,141,83,128
079907,Emergent Literacy Reading,Homeless,Homeless,44,28,14,22,44,28,14,22,43,28,14,22
079907,Emergent Literacy Reading,In Foster Care,In Foster Care,15,6,5,6,15,NA,NA,NA,16,8,4,5
079907,Emergent Literacy Writing,Race/Ethnicity,Black or African American,680,510,485,469,680,510,485,469,680,511,484,469
079907,Emergent Literacy Writing,Race/Ethnicity,Hispanic/Latino,738,607,528,562,738,607,528,562,738,606,527,563
079907,Emergent Literacy Writing,Race/Ethnicity,Other,772,634,612,608,772,634,612,608,773,635,612,608
079907,Emergent Literacy Writing,Race/Ethnicity,White,175,138,130,128,175,138,130,128,175,137,131,127
079907,Emergent Literacy Writing,Homeless,Homeless,44,27,27,27,44,27,27,27,43,27,26,27
079907,Emergent Literacy Writing,In Foster Care,In Foster Care,15,6,6,6,15,NA,NA,NA,16,7,6,4
079907,Health and Wellness,Race/Ethnicity,Black or African American,680,508,502,444,680,508,502,444,681,507,501,446
079907,Health and Wellness,Race/Ethnicity,Hispanic/Latino,738,605,592,558,738,605,592,558,736,605,592,559
079907,Health and Wellness,Race/Ethnicity,Other,772,621,422,578,772,621,422,578,773,623,423,578
079907,Health and Wellness,Race/Ethnicity,White,175,135,135,122,175,135,135,122,175,135,135,121
079907,Health and Wellness,Homeless,Homeless,44,27,27,27,44,27,27,27,42,27,26,27
079907,Health and Wellness,In Foster Care,In Foster Care,15,5,5,5,15,NA,NA,NA,17,6,4,6
079907,Language and Communication,Race/Ethnicity,Black or African American,680,523,266,395,680,523,266,395,680,523,267,394
079907,Language and Communication,Race/Ethnicity,Hispanic/Latino,738,605,277,411,738,605,277,411,738,606,277,409
079907,Language and Communication,Race/Ethnicity,Other,772,649,268,456,772,649,268,456,773,650,267,458
079907,Language and Communication,Race/Ethnicity,White,175,141,68,102,175,141,68,102,176,141,69,101
079907,Language and Communication,Homeless,Homeless,44,28,15,21,44,28,15,21,44,28,15,21
079907,Language and Communication,In Foster Care,In Foster Care,15,6,4,5,15,NA,NA,NA,15,7,5,6
079907,Mathematics,Race/Ethnicity,Black or African American,680,517,473,490,680,517,473,490,681,518,473,491
079907,Mathematics,Race/Ethnicity,Hispanic/Latino,738,598,504,571,738,598,504,571,738,597,503,571
079907,Mathematics,Race/Ethnicity,Other,772,641,592,618,772,641,592,618,774,641,590,616
079907,Mathematics,Race/Ethnicity,White,175,139,123,133,175,139,123,133,175,139,122,133
079907,Mathematics,Homeless,Homeless,44,26,26,26,44,26,26,26,44,25,22,25
079907,Mathematics,In Foster Care,In Foster Care,15,6,6,6,15,NA,NA,NA,15,5,5,5
084901,Emergent Literacy Reading,Race/Ethnicity,Black or African American,46,39,23,36,46,39,23,36,46,38,22,36
084901,Emergent Literacy Reading,Race/Ethnicity,Hispanic/Latino,305,239,83,210,305,239,83,210,305,239,84,210
084901,Emergent Literacy Reading,Race/Ethnicity,Other,27,22,12,21,27,22,12,21,28,21,11,21
084901,Emergent Literacy Reading,Race/Ethnicity,White,95,76,34,64,95,76,34,64,94,76,34,62
084901,Emergent Literacy Reading,Homeless,Homeless,16,8,4,8,16,NA,NA,NA,17,7,4,7
084901,Emergent Literacy Reading,In Foster Care,In Foster Care,5,2,1,1,NA,NA,NA,NA,5,2,0,1
084901,Emergent Literacy Writing,Race/Ethnicity,Black or African American,46,38,35,38,46,38,35,38,46,39,34,38
084901,Emergent Literacy Writing,Race/Ethnicity,Hispanic/Latino,305,237,188,215,305,237,188,215,306,237,190,216
084901,Emergent Literacy Writing,Race/Ethnicity,Other,27,23,20,23,27,23,20,23,26,21,18,21
084901,Emergent Literacy Writing,Race/Ethnicity,White,95,74,67,27,95,74,67,27,96,73,65,29
084901,Emergent Literacy Writing,Homeless,Homeless,16,8,8,8,16,NA,NA,NA,16,9,9,9
084901,Emergent Literacy Writing,In Foster Care,In Foster Care,5,2,1,1,NA,NA,NA,NA,5,1,1,0
084901,Health and Wellness,Race/Ethnicity,Black or African American,46,38,38,34,46,38,38,34,46,37,37,34
084901,Health and Wellness,Race/Ethnicity,Hispanic/Latino,305,238,223,201,305,238,223,201,306,240,223,202
084901,Health and Wellness,Race/Ethnicity,Other,27,23,23,20,27,23,23,20,27,24,23,19
084901,Health and Wellness,Race/Ethnicity,White,95,73,27,64,95,73,27,64,94,74,26,65
084901,Health and Wellness,Homeless,Homeless,16,8,8,8,16,NA,NA,NA,18,10,8,9
084901,Health and Wellness,In Foster Care,In Foster Care,5,2,1,1,NA,NA,NA,NA,5,2,0,0
084901,Language and Communication,Race/Ethnicity,Black or African American,46,39,13,20,46,39,13,20,45,40,14,20
084901,Language and Communication,Race/Ethnicity,Hispanic/Latino,305,241,120,134,305,241,120,134,305,240,120,133
084901,Language and Communication,Race/Ethnicity,Other,27,22,11,13,27,22,11,13,28,20,11,13
084901,Language and Communication,Race/Ethnicity,White,95,75,45,51,95,75,45,51,95,74,46,52
084901,Language and Communication,Homeless,Homeless,16,8,5,6,16,NA,NA,NA,14,7,6,7
084901,Language and Communication,In Foster Care,In Foster Care,5,2,1,1,NA,NA,NA,NA,5,4,1,3
084901,Mathematics,Race/Ethnicity,Black or African American,46,38,34,35,46,38,34,35,48,39,36,37
084901,Mathematics,Race/Ethnicity,Hispanic/Latino,305,240,179,221,305,240,179,221,306,239,179,221
084901,Mathematics,Race/Ethnicity,Other,27,22,19,20,27,22,19,20,27,21,19,20
084901,Mathematics,Race/Ethnicity,White,95,75,63,65,95,75,63,65,96,75,65,65
084901,Mathematics,Homeless,Homeless,16,8,8,8,16,NA,NA,NA,17,9,8,8
084901,Mathematics,In Foster Care,In Foster Care,5,2,1,1,NA,NA,NA,NA,6,1,1,1
084902,Emergent Literacy Reading,Race/Ethnicity,Black or African American,74,57,48,52,74,57,48,52,72,56,47,53
084902,Emergent Literacy Reading,Race/Ethnicity,Hispanic/Latino,186,157,127,150,186,157,127,150,186,157,126,151
084902,Emergent Literacy Reading,Race/Ethnicity,Other,19,18,18,18,19,18,18,18,18,18,16,17
084902,Emergent Literacy Reading,Race/Ethnicity,White,45,36,18,22,45,36,18,22,46,36,18,22
084902,Emergent Literacy Reading,Homeless,Homeless,32,18,6,7,32,18,NA,NA,34,17,6,8
084902,Emergent Literacy Reading,In Foster Care,In Foster Care,2,1,1,1,NA,NA,NA,NA,1,1,0,0
084902,Emergent Literacy Writing,Race/Ethnicity,Black or African American,74,57,57,49,74,57,57,49,73,56,56,51
084902,Emergent Literacy Writing,Race/Ethnicity,Hispanic/Latino,186,158,158,144,186,158,158,144,185,157,157,143
084902,Emergent Literacy Writing,Race/Ethnicity,Other,19,18,18,18,19,18,18,18,20,19,19,19
084902,Emergent Literacy Writing,Race/Ethnicity,White,45,36,36,36,45,36,36,36,45,37,36,36
084902,Emergent Literacy Writing,Homeless,Homeless,32,18,18,7,32,18,18,NA,32,18,18,8
084902,Emergent Literacy Writing,In Foster Care,In Foster Care,2,1,1,1,NA,NA,NA,NA,4,3,1,0
084902,Health and Wellness,Race/Ethnicity,Black or African American,74,57,57,50,74,57,57,50,73,58,57,49
084902,Health and Wellness,Race/Ethnicity,Hispanic/Latino,186,158,158,149,186,158,158,149,185,156,156,148
084902,Health and Wellness,Race/Ethnicity,Other,19,18,18,18,19,18,18,18,19,17,17,17
084902,Health and Wellness,Race/Ethnicity,White,45,36,36,22,45,36,36,22,45,36,36,21
084902,Health and Wellness,Homeless,Homeless,32,18,18,7,32,18,18,NA,32,19,19,8
084902,Health and Wellness,In Foster Care,In Foster Care,2,1,1,1,NA,NA,NA,NA,3,1,1,1
084902,Language and Communication,Race/Ethnicity,Black or African American,74,57,33,47,74,57,33,47,76,57,34,47
084902,Language and Communication,Race/Ethnicity,Hispanic/Latino,186,157,66,137,186,157,66,137,186,157,65,138
084902,Language and Communication,Race/Ethnicity,Other,19,18,10,16,19,18,10,16,19,18,9,13
084902,Language and Communication,Race/Ethnicity,White,45,36,25,31,45,36,25,31,46,37,25,30
084902,Language and Communication,Homeless,Homeless,32,18,8,13,32,18,NA,13,32,20,8,14
084902,Language and Communication,In Foster Care,In Foster Care,2,1,1,1,NA,NA,NA,NA,2,2,1,0
084902,Mathematics,Race/Ethnicity,Black or African American,74,57,44,50,74,57,44,50,72,58,44,48
084902,Mathematics,Race/Ethnicity,Hispanic/Latino,186,157,132,151,186,157,132,151,188,157,131,152
084902,Mathematics,Race/Ethnicity,Other,19,18,18,18,19,18,18,18,16,16,16,16
084902,Mathematics,Race/Ethnicity,White,45,36,22,23,45,36,22,23,46,36,22,22
084902,Mathematics,Homeless,Homeless,32,18,13,7,32,18,13,NA,31,16,13,6
084902,Mathematics,In Foster Care,In Foster Care,2,1,1,1,NA,NA,NA,NA,1,1,1,1
084910,Emergent Literacy Reading,Race/Ethnicity,Black or African American,126,86,42,66,126,86,42,66,126,85,42,66
084910,Emergent Literacy Reading,Race/Ethnicity,Hispanic/Latino,489,396,145,336,489,396,145,336,490,396,146,337
084910,Emergent Literacy Reading,Race/Ethnicity,Other,176,142,100,131,176,142,100,131,174,141,98,131
084910,Emergent Literacy Reading,Race/Ethnicity,White,330,280,144,245,330,280,144,245,331,278,144,245
084910,Emergent Literacy Reading,Homeless,Homeless,70,29,10,23,70,29,10,23,70,29,9,24
084910,Emergent Literacy Reading,In Foster Care,In Foster Care,12,8,2,3,12,NA,NA,NA,13,10,1,4
084910,Emergent Literacy Writing,Race/Ethnicity,Black or African American,126,72,61,63,126,72,61,63,127,72,61,63
084910,Emergent Literacy Writing,Race/Ethnicity,Hispanic/Latino,489,334,281,306,489,334,281,306,490,334,281,306
084910,Emergent Literacy Writing,Race/Ethnicity,Other,176,127,119,123,176,127,119,123,175,127,119,121
084910,Emergent Literacy Writing,Race/Ethnicity,White,330,230,210,220,330,230,210,220,329,231,210,220
084910,Emergent Literacy Writing,Homeless,Homeless,70,20,19,19,70,20,19,19,69,20,18,17
084910,Emergent Literacy Writing,In Foster Care,In Foster Care,12,7,3,3,12,NA,NA,NA,14,7,3,3
084910,Health and Wellness,Race/Ethnicity,Black or African American,126,85,85,59,126,85,85,59,126,86,84,59
084910,Health and Wellness,Race/Ethnicity,Hispanic/Latino,489,352,346,325,489,352,346,325,489,350,346,326
084910,Health and Wellness,Race/Ethnicity,Other,176,132,128,121,176,132,128,121,176,132,128,120
084910,Health and Wellness,Race/Ethnicity,White,330,250,99,231,330,250,99,231,330,251,98,231
084910,Health and Wellness,Homeless,Homeless,70,28,22,20,70,28,22,20,69,26,22,21
084910,Health and Wellness,In Foster Care,In Foster Care,12,8,8,3,12,NA,NA,NA,10,8,8,4
084910,Language and Communication,Race/Ethnicity,Black or African American,126,85,24,57,126,85,24,57,125,85,23,56
084910,Language and Communication,Race/Ethnicity,Hispanic/Latino,489,396,205,234,489,396,205,234,489,395,204,235
084910,Language and Communication,Race/Ethnicity,Other,176,141,59,95,176,141,59,95,176,140,60,96
084910,Language and Communication,Race/Ethnicity,White,330,278,166,224,330,278,166,224,330,278,167,224
084910,Language and Communication,Homeless,Homeless,70,29,15,18,70,29,15,18,69,30,17,18
084910,Language and Communication,In Foster Care,In Foster Care,12,8,2,2,12,NA,NA,NA,12,5,2,2
